RK,PLAYER,POS,TEAM,AST,TOTAL,COMB,SACK,YDSL,PD,INT,YDS,LONG,TD,FF,REC,TD,YEAR
NA,Vinny Curry, DE,PHI,12,21,33,3.0,25,0,0,0,0,0,0,0,0,2017
NA,Casey Hayward, CB,LAC,6,27,33,0.0,0,18,4,7,7,0,0,1,0,2017
NA,D.J. Hayden, CB,DET,7,26,33,0.0,0,6,0,0,0,0,0,1,1,2017
NA,Sheldon Richardson, DT,SEA,13,20,33,1.0,5,1,1,5,5,0,1,2,0,2017
NA,Devon Kennard, LB,NYG,15,18,33,3.0,14,1,0,0,0,0,0,1,0,2017
NA,Kevin Johnson, CB,HOU,7,26,33,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Bobby McCain, CB,MIA,8,25,33,1.0,13,6,2,6,6,0,0,0,0,2017
,
281,Malcom Brown, DT,NE,10,23,33,1.5,4,0,0,0,0,0,0,0,0,2017
NA,Shaq Lawson, DE,BUF,16,17,33,4.0,9,2,0,0,0,0,1,0,0,2017
NA,Ken Crawley, CB,NO,3,30,33,0.0,0,10,1,0,0,0,0,0,0,2017
NA,Jarran Reed, DT,SEA,15,18,33,1.5,8,1,0,0,0,0,1,0,0,2017
285,Jerry Hughes, DE,BUF,14,18,32,3.0,24,0,0,0,0,0,1,0,0,2017
NA,Mitch Unrein, DE,CHI,7,25,32,2.5,7,0,0,0,0,0,0,0,0,2017
NA,Morris Claiborne, CB,NYJ,7,25,32,0.0,0,7,1,28,28,0,0,0,0,2017
NA,Keenan Robinson, LB,NYG,12,20,32,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Justin Bethel, CB,ARI,8,24,32,0.0,0,4,1,82,82,1,0,0,0,2017
NA,Rodney McLeod, S,PHI,8,24,32,0.0,0,6,3,67,50,0,1,0,0,2017
NA,
NA,Nickell Robey-Coleman, CB,LAR,8,24,32,0.0,0,6,2,56,31,0,1,1,0,2017
NA,Aaron Donald, DT,LAR,8,24,32,8.0,58,1,0,0,0,0,3,1,0,2017
NA,Jimmie Ward, CB,SF,5,27,32,0.0,0,1,0,0,0,0,0,1,0,2017
NA,Pierre Desir, CB,IND,11,21,32,0.0,0,7,1,0,0,0,0,0,0,2017
NA,Justin Coleman, CB,SEA,7,25,32,1.5,9,7,1,28,28,1,0,0,0,2017
NA,Nate Hairston, CB,IND,9,23,32,2.0,12,5,1,10,10,0,0,0,0,2017
NA,Jordan Jenkins, LB,NYJ,12,20,32,3.0,16,0,0,0,0,0,1,1,0,2017
NA,Trevon Coley, DT,CLE,13,19,32,1.0,4,2,0,0,0,0,0,1,0,2017
299,Tramon Williams, CB,ARI,0,31,31,0.0,0,6,1,0,0,0,0,0,0,2017
NA,Steve McLendon, DT,NYJ,11,20,31,1.5,8,0,0,0,0,0,0,0,0,2017
NA,
NA,Al Woods, NT,IND,15,16,31,1.0,7,0,0,0,0,0,0,0,0,2017
NA,Mason Foster, LB,WSH,9,22,31,0.5,5,1,1,10,10,0,0,1,0,2017
NA,Stephon Gilmore, CB,NE,2,29,31,0.0,0,7,2,59,39,0,0,0,0,2017
NA,Derek Wolfe, DE,DEN,13,18,31,2.0,13,0,0,0,0,0,0,0,0,2017
NA,Janoris Jenkins, CB,NYG,4,27,31,0.0,0,9,3,113,53,2,1,0,0,2017
NA,Jamie Collins Sr., LB,CLE,10,21,31,1.0,7,3,1,0,0,0,1,0,0,2017
NA,Josh Martin, LB,NYJ,13,18,31,1.5,8,1,0,0,0,0,0,0,0,2017
NA,DaQuan Jones, DE,TEN,12,19,31,3.5,20,0,0,0,0,0,0,0,0,2017
NA,Preston Smith, LB,WSH,10,21,31,5.0,31,1,0,0,0,0,0,0,0,2017
NA,Deshazor Everett, S,WSH,11,20,31,0.0,0,2,0,0,0,0,0,0,0,2017
NA,
NA,Cordrea Tankersley, CB,MIA,7,24,31,0.0,0,7,0,0,0,0,0,0,0,2017
NA,Davon Godchaux, DT,MIA,11,20,31,0.0,0,1,0,0,0,0,1,0,0,2017
313,Kyle Williams, DT,BUF,15,15,30,2.0,11,1,0,0,0,0,0,1,0,2017
NA,Sam Acho, LB,CHI,9,21,30,0.5,4,0,0,0,0,0,0,0,0,2017
NA,Johnathan Hankins, DT,IND,16,14,30,1.0,3,3,0,0,0,0,0,0,0,2017
NA,Aaron Colvin, CB,JAX,6,24,30,0.0,0,4,0,0,0,0,0,1,0,2017
NA,Dexter McDonald, CB,OAK,6,24,30,0.0,0,5,0,0,0,0,1,0,0,2017
NA,Adam Gotsis, DE,DEN,10,20,30,1.0,4,4,0,0,0,0,0,0,0,2017
NA,Danielle Hunter, DE,MIN,14,16,30,6.0,47,2,0,0,0,0,1,1,0,2017
NA,Eli Harold, LB,SF,8,22,30,1.0,7,0,0,0,0,0,0,0,0,2017
,
321,Xavier Woods, S,DAL,6,24,30,0.0,0,3,1,7,7,0,0,1,0,2017
NA,Clayton Fejedelem, S,CIN,9,21,30,0.0,0,2,1,5,5,0,0,0,0,2017
323,Cameron Wake, DE,MIA,7,22,29,8.0,64,0,0,0,0,0,0,0,0,2017
NA,Michael Johnson, DE,CIN,7,22,29,3.0,15,1,0,0,0,0,0,0,0,2017
NA,Derrick Morgan, LB,TEN,13,16,29,7.5,54,1,0,0,0,0,0,2,0,2017
NA,T.J. Ward, S,TB,7,22,29,0.0,0,2,0,0,0,0,0,1,0,2017
NA,Brooks Reed, DE,ATL,13,16,29,4.0,41,0,0,0,0,0,0,0,0,2017
NA,Olivier Vernon, DE,NYG,12,17,29,3.5,15,1,1,0,0,0,0,0,0,2017
NA,Desmond Trufant, CB,ATL,4,25,29,1.0,7,10,2,43,43,0,0,2,1,2017
NA,Shaquil Barrett, LB,DEN,5,24,29,4.0,19,0,0,0,0,0,2,1,0,2017
NA,
NA,LeShaun Sims, CB,TEN,5,24,29,0.0,0,3,1,0,0,0,1,0,0,2017
NA,Bud Dupree, LB,PIT,7,22,29,4.0,46,1,0,0,0,0,0,0,0,2017
NA,Brennan Scarlett, LB,HOU,8,21,29,2.0,11,1,0,0,0,0,0,0,0,2017
NA,Emmanuel Ogbah, DE,CLE,11,18,29,4.0,18,6,0,0,0,0,2,1,0,2017
NA,Solomon Thomas, DE,SF,4,25,29,2.0,7,0,0,0,0,0,0,0,0,2017
336,Robert Ayers, DE,TB,11,17,28,2.0,14,0,0,0,0,0,1,0,0,2017
NA,Jimmy Smith, CB,BAL,2,26,28,0.0,0,9,3,58,50,1,0,1,1,2017
NA,Prince Amukamara, CB,CHI,1,27,28,0.0,0,5,0,0,0,0,0,0,0,2017
NA,Dontari Poe, NT,ATL,10,18,28,1.5,11,2,0,0,0,0,0,0,0,2017
NA,Eddie Pleasant, S,HOU,7,21,28,2.0,21,3,1,0,0,0,1,0,0,2017
NA,
NA,Denico Autry, DE,OAK,10,18,28,4.0,28,5,0,0,0,0,0,0,0,2017
NA,Jordan Hicks, LB,PHI,9,19,28,0.0,0,0,0,0,0,0,0,1,0,2017
NA,Eric Murray, CB,KC,4,24,28,0.0,0,4,0,0,0,0,0,0,0,2017
NA,Damien Wilson, LB,DAL,11,17,28,1.0,1,1,0,0,0,0,0,0,0,2017
NA,Steven Nelson, CB,KC,4,24,28,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Kevin King, CB,GB,6,22,28,0.0,0,5,0,0,0,0,0,0,0,2017
NA,David Onyemata, DT,NO,18,10,28,1.5,9,1,0,0,0,0,0,0,0,2017
348,Julius Peppers, DE,CAR,9,18,27,8.5,37,0,0,0,0,0,2,0,0,2017
NA,Terence Newman, CB,MIN,8,19,27,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Robert Quinn, LB,LAR,9,18,27,4.5,29,1,0,0,0,0,1,0,0,2017
NA,
NA,Malik Jackson, DT,JAX,4,23,27,6.0,44,2,0,0,0,0,3,0,0,2017
NA,Barkevious Mingo, LB,IND,9,18,27,0.0,0,2,0,0,0,0,1,2,0,2017
NA,William Gholston, DE,TB,12,15,27,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Phillip Gaines, CB,KC,7,20,27,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Shelby Harris, DE,DEN,9,18,27,3.5,17,2,0,0,0,0,0,0,0,2017
NA,Eddie Yarbrough, DE,BUF,9,18,27,1.0,7,1,0,0,0,0,0,0,0,2017
NA,Danny Shelton, NT,CLE,11,16,27,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Mario Edwards Jr., DE,OAK,8,19,27,3.5,15,0,0,0,0,0,0,0,0,2017
NA,Willie Henry, DT,BAL,8,19,27,2.5,15,5,0,0,0,0,0,2,0,2017
NA,Haason Reddick, LB,ARI,10,17,27,1.5,6,0,0,0,0,0,2,0,0,2017
,
361,Rashard Robinson, CB,NYJ/SF,7,20,27,0.0,0,7,1,0,0,0,1,1,0,2017
362,Chris Baker, DE,TB,5,21,26,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Earl Mitchell, NT,SF,11,15,26,1.0,6,4,0,0,0,0,0,1,0,2017
NA,Michael Thomas, S,MIA,10,16,26,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Derrick Shelby, DE,ATL,14,12,26,1.0,9,0,0,0,0,0,0,0,0,2017
NA,Kevin Minter, LB,CIN,14,12,26,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Abry Jones, DT,JAX,7,19,26,1.0,7,6,0,0,0,0,1,1,0,2017
NA,Adarius Glanton, LB,TB,8,18,26,1.0,4,1,0,0,0,0,1,1,1,2017
NA,Kyle Emanuel, LB,LAC,11,15,26,1.0,4,2,0,0,0,0,0,0,0,2017
NA,Mike Hull, LB,MIA,7,19,26,0.0,0,0,0,0,0,0,0,1,0,2017
NA,
NA,Quinton Dunbar, CB,WSH,3,23,26,0.0,0,7,1,0,0,0,0,0,0,2017
372,Connor Barwin, LB,LAR,5,20,25,4.0,23,0,0,0,0,0,0,1,0,2017
NA,Tyson Alualu, DE,PIT,11,14,25,2.0,12,1,0,0,0,0,0,0,0,2017
NA,Ezekiel Ansah, DE,DET,2,23,25,5.0,27,0,0,0,0,0,1,1,0,2017
NA,Tim Jernigan, DT,PHI,12,13,25,2.5,17,0,0,0,0,0,0,0,0,2017
NA,Tyeler Davison, DT,NO,7,18,25,0.0,0,2,0,0,0,0,1,0,0,2017
NA,Denzel Perryman, LB,LAC,7,18,25,0.0,0,0,0,0,0,0,0,1,0,2017
NA,Carl Nassib, DE,CLE,9,16,25,2.0,9,3,0,0,0,0,0,0,0,2017
NA,Javon Hargrave, DT,PIT,10,15,25,2.0,16,1,0,0,0,0,0,0,0,2017
NA,Chris Jones, DE,KC,10,15,25,3.5,16,6,1,-3,-3,0,3,0,0,2017
NA,
NA,Marlon Humphrey, CB,BAL,4,21,25,0.0,0,8,2,33,18,0,0,0,0,2017
382,Sean Smith, CB,OAK,2,22,24,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Johnson Bademosi, CB,NE,5,19,24,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Akeem Spence, DT,DET,13,11,24,1.5,11,0,0,0,0,0,1,0,0,2017
NA,Vic Beasley Jr., LB,ATL,5,19,24,4.0,28,1,0,0,0,0,1,0,0,2017
NA,Frank Clark, DE,SEA,10,14,24,7.0,51,2,0,0,0,0,1,1,0,2017
NA,Josh Shaw, CB,CIN,3,21,24,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Ben Gedeon, LB,MIN,9,15,24,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Matt Milano, LB,BUF,9,15,24,0.0,0,2,1,15,15,0,2,1,1,2017
NA,Yannick Ngakoue, DE,JAX,5,19,24,10.0,78,0,0,0,0,0,6,1,0,2017
NA,
NA,Montae Nicholson, S,WSH,6,18,24,0.0,0,2,1,0,0,0,0,0,0,2017
392,Frostee Rucker, DT,ARI,4,19,23,1.5,5,1,0,0,0,0,0,0,0,2017
NA,Corey Graham, S,PHI,3,20,23,0.0,0,4,2,73,59,0,0,0,0,2017
NA,Rey Maualuga, LB,MIA,9,14,23,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Mike Pennel, DT,NYJ,12,11,23,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Kentrell Brice, S,GB,4,19,23,0.0,0,3,1,11,11,0,0,0,0,2017
NA,Kavon Frazier, S,DAL,5,18,23,0.0,0,0,0,0,0,0,2,0,0,2017
NA,Chase Allen, LB,MIA,2,21,23,0.0,0,0,0,0,0,0,2,0,0,2017
NA,Darius Philon, DE,LAC,9,14,23,4.0,23,1,0,0,0,0,0,0,0,2017
NA,Duke Riley, LB,ATL,13,10,23,0.0,0,0,0,0,0,0,0,0,0,2017
,
401,Adam Jones, CB,CIN,4,18,22,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Erik Walden, LB,TEN,6,16,22,3.0,14,0,0,0,0,0,0,1,0,2017
NA,Darius Butler, S,IND,6,16,22,0.0,0,3,0,0,0,0,2,1,0,2017
NA,Da'Norris Searcy, S,TEN,11,11,22,0.0,0,2,1,8,8,0,0,0,0,2017
NA,Jeremy Lane, CB,SEA/HOU,6,16,22,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Brandon Williams, DT,BAL,7,15,22,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Kemal Ishmael, S,ATL,11,11,22,1.0,12,0,0,0,0,0,0,1,0,2017
NA,Paul Worrilow, LB,DET,4,18,22,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Tom Johnson, DT,MIN,8,14,22,2.0,8,0,0,0,0,0,0,0,0,2017
NA,Chris Smith, DE,CIN,7,15,22,3.0,36,1,0,0,0,0,1,0,0,2017
NA,
NA,Henry Anderson, DT,IND,7,15,22,2.0,8,0,0,0,0,0,1,0,0,2017
NA,David Irving, DT,DAL,9,13,22,7.0,51,6,0,0,0,0,1,0,0,2017
NA,Adolphus Washington, DT,BUF,9,13,22,1.0,6,2,0,0,0,0,0,0,0,2017
NA,Malik Hooker, S,IND,6,16,22,0.0,0,4,3,73,32,0,0,0,0,2017
415,Brandon Mebane, DT,LAC,10,11,21,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Vontae Davis, CB,IND,5,16,21,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Patrick Peterson, CB,ARI,3,18,21,0.0,0,7,1,22,22,0,0,1,0,2017
NA,Kelvin Sheppard, LB,NYG,9,12,21,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Cedric Thornton, DT,BUF,6,15,21,2.0,5,0,0,0,0,0,0,0,0,2017
NA,T.J. McDonald, S,MIA,7,14,21,0.0,0,2,1,7,7,0,0,0,0,2017
NA,
NA,Shamar Stephen, DT,MIN,14,7,21,1.0,9,0,0,0,0,0,0,0,0,2017
NA,Ethan Westbrooks, DT,LAR,8,13,21,4.0,20,1,0,0,0,0,0,0,0,2017
NA,Rakeem Nunez-Roches, DT,KC,10,11,21,0.5,1,0,0,0,0,0,0,0,0,2017
NA,Josh Hawkins, CB,GB,2,19,21,0.0,0,6,0,0,0,0,1,0,0,2017
NA,Dean Lowry, DE,GB,8,13,21,2.0,21,0,0,0,0,0,0,1,1,2017
NA,Deatrich Wise, DE,NE,7,14,21,3.0,30,1,0,0,0,0,0,0,0,2017
NA,Dylan Cole, LB,HOU,10,11,21,1.0,1,2,2,28,25,1,0,0,0,2017
NA,T.J. Green, S,IND,5,16,21,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Matt Longacre, DE,LAR,6,15,21,5.0,23,0,0,0,0,0,1,1,0,2017
NA,Myles Garrett, DE,CLE,8,13,21,5.0,32,0,0,0,0,0,0,1,0,2017
NA,431,Pat Sims, DT,CIN,14,6,20,0.5,5,0,0,0,0,0,0,0,2017
0,
NA,Captain Munnerlyn, CB,CAR,3,17,20,2.0,18,2,0,0,0,0,0,0,0,2017
NA,Nate Allen, S,MIA,6,14,20,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Anthony Levine Sr., CB,BAL,6,14,20,2.0,16,1,1,8,8,0,0,0,0,2017
NA,Pernell McPhee, LB,CHI,1,19,20,4.0,20,1,0,0,0,0,1,0,0,2017
NA,Andre Branch, DE,MIA,9,11,20,4.0,16,1,0,0,0,0,0,0,0,2017
NA,Star Lotulelei, DT,CAR,14,6,20,0.5,2,1,0,0,0,0,0,1,0,2017
NA,Jeremiah George, LB,IND,4,16,20,0.5,4,0,0,0,0,0,0,1,0,2017
NA,Maurice Alexander, S,LAR,7,13,20,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Kyler Fackrell, LB,GB,6,14,20,1.0,8,0,0,0,0,0,0,1,0,2017
,
441,Jordan Richards, S,NE,1,19,20,0.0,0,1,0,0,0,0,1,0,0,2017
NA,Olsen Pierre, DT,ARI,4,16,20,3.5,34,2,0,0,0,0,0,0,0,2017
NA,Nick Kwiatkoski, LB,CHI,2,18,20,2.0,16,0,0,0,0,0,1,0,0,2017
NA,Adrian Colbert, CB,SF,3,17,20,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Damontae Kazee, CB,ATL,8,12,20,0.0,0,0,0,0,0,0,3,0,0,2017
NA,Marquel Lee, LB,OAK,5,15,20,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Samson Ebukam, LB,LAR,2,18,20,2.0,21,0,0,0,0,0,1,0,0,2017
NA,Larry Ogunjobi, DT,CLE,11,9,20,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Nate Orchard, DE,CLE,8,12,20,1.0,7,0,0,0,0,0,1,0,0,2017
NA,Rasul Douglas, CB,PHI,1,19,20,0.0,0,11,2,7,7,0,0,0,0,2017
NA,451,Aqib Talib, CB,DEN,3,16,19,0.0,0,6,1,103,103,1,1,0,2017
0,
NA,William Hayes, DE,MIA,5,14,19,1.0,8,0,0,0,0,0,0,0,0,2017
NA,Leger Douzable, DT,SF,2,17,19,2.0,13,0,0,0,0,0,0,0,0,2017
NA,Terrell McClain, DT,WSH,3,16,19,2.0,18,0,0,0,0,0,0,1,0,2017
NA,Duron Harmon, S,NE,6,13,19,0.0,0,6,3,12,12,0,0,0,0,2017
NA,Cody Davis, S,LAR,6,13,19,0.0,0,3,1,0,0,0,0,0,0,2017
NA,Will Compton, LB,WSH,6,13,19,0.0,0,3,1,2,2,0,0,0,0,2017
NA,Cassius Marsh, DE,NE/SF,3,16,19,1.0,7,0,0,0,0,0,1,0,0,2017
NA,Blake Countess, S,LAR,4,15,19,0.0,0,1,1,19,19,0,0,0,0,2017
NA,Corey Moore, S,HOU,6,13,19,0.0,0,1,0,0,0,0,0,0,0,2017
NA,
NA,Austin Johnson, NT,TEN,7,12,19,1.0,0,0,0,0,0,0,0,0,0,2017
NA,Nazair Jones, DT,SEA,9,10,19,2.0,14,3,1,24,24,0,0,1,0,2017
NA,Marwin Evans, S,GB,3,16,19,0.0,0,0,0,0,0,0,1,0,0,2017
NA,Quinten Rollins, CB,GB,10,9,19,0.0,0,2,0,0,0,0,0,2,0,2017
465,David Harris, LB,NE,7,11,18,1.5,10,1,0,0,0,0,0,0,0,2017
NA,Clinton McDonald, DT,TB,5,13,18,3.0,20,1,0,0,0,0,0,0,0,2017
NA,Adrian Clayborn, DE,ATL,2,16,18,8.0,52,0,0,0,0,0,2,2,1,2017
NA,Corey Liuget, DT,LAC,5,13,18,1.0,4,2,0,0,0,0,1,0,0,2017
NA,Tyrone Crawford, DE,DAL,6,12,18,4.0,27,1,0,0,0,0,1,1,0,2017
NA,David Amerson, CB,OAK,4,14,18,0.0,0,4,0,0,0,0,0,1,0,2017
NA,
NA,David Bass, LB,NYJ/SEA,8,10,18,2.0,7,0,0,0,0,0,0,0,0,2017
NA,Quinton Dial, DT,GB,7,11,18,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Jay Bromley, DT,NYG,4,14,18,1.0,8,1,0,0,0,0,0,0,0,2017
NA,Josh Mauro, DT,ARI,6,12,18,1.0,8,0,0,0,0,0,0,0,0,2017
NA,James Cowser, LB,OAK,7,11,18,0.0,0,0,0,0,0,0,1,2,0,2017
NA,Xavier Williams, DT,ARI,3,15,18,0.5,5,0,0,0,0,0,1,0,0,2017
NA,Curtis Grant, LB,NYG,4,14,18,0.0,0,0,0,0,0,0,0,1,0,2017
NA,De'Vante Harris, CB,NO,3,15,18,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Jonathan Bullard, DE,CHI,4,14,18,1.0,4,1,0,0,0,0,1,0,0,2017
NA,Trae Elston, S,BUF/PHI,9,9,18,0.0,0,1,1,22,22,0,0,0,0,2017
,
481,Jordan Willis, DE,CIN,7,11,18,1.0,4,0,0,0,0,0,0,0,0,2017
NA,Derek Barnett, DE,PHI,3,15,18,5.0,50,0,0,0,0,0,1,1,0,2017
NA,Ahkello Witherspoon, CB,SF,2,16,18,0.0,0,3,1,19,19,0,0,0,0,2017
NA,Tyrell Adams, LB,BUF/OAK,7,11,18,0.0,0,0,0,0,0,0,0,0,0,2017
485,Chris Long, DE,PHI,5,12,17,3.0,11,0,0,0,0,0,2,0,0,2017
NA,Corey Peters, DT,ARI,1,16,17,1.0,6,1,0,0,0,0,0,0,0,2017
NA,Rafael Bush, S,NO,5,12,17,1.0,12,1,0,0,0,0,0,0,0,2017
NA,Michael Wilhoite, LB,SEA,4,13,17,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Fletcher Cox, DT,PHI,7,10,17,5.5,41,2,0,0,0,0,1,1,1,2017
NA,Brandon Dunn, DE,HOU,6,11,17,0.0,0,0,0,0,0,0,0,1,0,2017
NA,
NA,Kerry Wynn, DE,NYG,5,12,17,1.0,0,0,0,0,0,0,0,0,0,2017
NA,Chris McCain, DE,LAC,2,15,17,5.0,30,0,0,0,0,0,2,0,0,2017
NA,Kurtis Drummond, S,HOU,3,14,17,1.0,9,0,0,0,0,0,0,0,0,2017
NA,Bryce Callahan, CB,CHI,5,12,17,1.0,12,4,1,52,52,0,1,0,0,2017
NA,Ronald Darby, CB,PHI,1,16,17,0.0,0,5,1,5,5,0,0,0,0,2017
NA,Kevon Seymour, CB,BUF/CAR,1,16,17,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Adam Butler, DT,NE,7,10,17,1.0,10,0,0,0,0,0,0,0,0,2017
NA,David Mayo, LB,CAR,10,7,17,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Matt Ioannidis, DT,WSH,10,7,17,3.5,29,0,0,0,0,0,1,0,0,2017
NA,Cre'Von LeBlanc, CB,CHI,3,14,17,1.0,10,3,0,0,0,0,1,0,0,2017
NA,
NA,Maliek Collins, DT,DAL,9,8,17,2.5,15,0,0,0,0,0,0,2,0,2017
NA,Za'Darius Smith, LB,BAL,7,10,17,1.5,15,1,0,0,0,0,0,0,0,2017
NA,Vincent Taylor, DT,MIA,7,10,17,0.0,0,1,0,0,0,0,0,0,0,2017
504,Charles L. Johnson, DE,CAR,12,4,16,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Joe Haden, CB,PIT,2,14,16,1.0,3,5,1,1,1,0,0,0,0,2017
NA,Keith Tandy, S,TB,3,13,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Ryan Davis, DE,BUF,6,10,16,1.0,6,0,0,0,0,0,1,0,0,2017
NA,Julian Stanford, LB,NYJ,5,11,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Damion Square, DT,LAC,5,11,16,0.0,0,1,0,0,0,0,0,1,0,2017
NA,Benson Mayowa, DE,DAL,8,8,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,
NA,Ibraheim Campbell, S,CLE,3,13,16,0.0,0,1,0,0,0,0,0,1,0,2017
NA,Carl Davis, DT,BAL,5,11,16,0.5,7,0,0,0,0,0,0,0,0,2017
NA,Nick Dzubnar, LB,LAC,7,9,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Andrew Adams, S,NYG,0,16,16,0.0,0,1,0,0,0,0,1,0,0,2017
NA,Anthony Chickillo, LB,PIT,6,10,16,3.0,25,1,0,0,0,0,0,0,0,2017
NA,Christian Covington, DE,HOU,6,10,16,1.0,12,0,0,0,0,0,1,0,0,2017
NA,Arik Armstead, DE,SF,8,8,16,1.5,9,1,0,0,0,0,0,0,0,2017
NA,Zaire Anderson, LB,DEN,4,12,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Ryan Glasgow, DT,CIN,7,9,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Dante Fowler Jr., DE,JAX,1,15,16,6.5,40,0,0,0,0,0,2,2,1,2017
,
521,Dawuane Smoot, DE,JAX,5,11,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Alex Anzalone, LB,NO,5,11,16,1.0,4,1,0,0,0,0,0,0,0,2017
NA,Jalen Reeves-Maybin, LB,DET,3,13,16,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Takkarist McKinley, DE,ATL,3,13,16,5.0,35,1,0,0,0,0,1,1,0,2017
525,Ziggy Hood, NT,WSH,5,10,15,0.5,3,0,0,0,0,0,0,0,0,2017
NA,J.J. Watt, DE,HOU,4,11,15,0.0,0,2,0,0,0,0,0,0,0,2017
NA,Karl Klug, DE,TEN,5,10,15,1.5,8,0,0,0,0,0,0,0,0,2017
NA,Najee Goode, LB,PHI,3,12,15,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Marcus Cooper Sr., CB,CHI,0,15,15,0.0,0,3,0,0,0,0,0,0,0,2017
NA,Cornelius Washington, DE,DET,5,10,15,2.5,13,2,0,0,0,0,0,0,0,2017
NA,
NA,Stephon Tuitt, DE,PIT,3,12,15,2.0,15,1,0,0,0,0,0,0,0,2017
NA,Kenneth Acker, CB,KC,2,13,15,0.0,0,1,1,9,9,0,0,0,0,2017
NA,Tenny Palepoi, DT,LAC,3,12,15,1.0,7,0,0,0,0,0,0,0,0,2017
NA,Anthony Harris, S,MIN,2,13,15,0.0,0,1,0,0,0,0,1,2,0,2017
NA,Sheldon Rankins, DT,NO,6,9,15,1.0,5,1,1,27,27,0,1,0,0,2017
536,DeAngelo Hall, S,WSH,3,11,14,0.0,0,2,0,0,0,0,0,0,0,2017
NA,William Gay, CB,PIT,2,12,14,0.0,0,3,1,-1,-1,0,1,0,0,2017
NA,Junior Galette, LB,WSH,5,9,14,2.0,20,1,0,0,0,0,1,0,0,2017
NA,Dont'a Hightower, LB,NE,2,12,14,2.0,19,0,0,0,0,0,0,0,0,2017
NA,Tyrunn Walker, DT,LAR,4,10,14,1.0,7,3,0,0,0,0,1,1,0,2017
NA,
NA,Margus Hunt, DE,IND,6,8,14,1.0,8,2,0,0,0,0,0,0,0,2017
NA,Kareem Martin, LB,ARI,3,11,14,0.0,0,2,1,7,7,0,0,0,0,2017
NA,Brian Peters, LB,HOU,4,10,14,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Tyler Matakevich, LB,PIT,3,11,14,0.0,0,1,0,0,0,0,0,0,0,2017
NA,Mackensie Alexander, CB,MIN,2,12,14,0.0,0,6,1,10,10,0,0,0,0,2017
NA,Jordan Evans, LB,CIN,4,10,14,0.0,0,0,0,0,0,0,0,0,0,2017
NA,Michael Davis, CB,LAC,1,13,14,0.0,0,1,0,0,0,0,0,0,0,2017
NA,William Jackson III, CB,CIN,2,12,14,1.0,7,7,1,75,75,1,0,0,0,2017
NA,Kenny Moore II, CB,IND,2,12,14,0.0,0,0,0,0,0,0,0,0,0,2017
550,Justin Durant, LB,DAL,4,9,13,0.0,0,0,0,0,0,0,0,0,0,2017
NA,
NA,Byron Maxwell, CB,MIA/SEA,3,10,13,0.0,0,3,1,0,0,0,0,0,0,2017
NA,Terence Garvin, LB,SEA,6,7,13,1.0,6,0,0,0,0,0,0,0,0,2017
NA,Dee Ford, LB,KC,2,11,13,2.0,16,1,0,0,0,0,1,0,0,2017
